y_true,s_pred,s_conf,if_score,low_conf,if_outlier,if_inlier,h_pred,is_partial,bu_mask,y_bu,s_bu,h_bu,s_correct,h_correct,s_bu_correct,h_bu_correct
Unknown/Anomaly,Unknown/Anomaly,0.97,0.2647583542039973,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.30274425703507357,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.397387436999969,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.37057762479906114,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37589308373305413,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3390570061085075,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,0.99,0.3688742097651485,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3530520870052891,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.34448465570379216,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3879251890485091,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3954566762212291,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3123710338690196,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3679686688763562,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2806815949317991,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3661771340802321,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3207790249660278,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38886698222017174,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.34731512738652603,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3866824460473985,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3980565518410307,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37589308373305413,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3842921678759245,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.41734305307331937,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.36207232387046157,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.35152831561100784,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3784298182549392,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.35924936391369683,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3333111132238032,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3992242878647229,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.34815976283376115,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4041107779741726,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38345526032762517,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3502569407252681,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2390935062760371,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),0.87,0.3602159318370163,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.37527192481375093,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38379664324476903,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38195474424817544,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.33452275883955834,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3228233946492676,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.97,0.30365541376320526,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3983752033024054,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.34461637512921683,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3176426699656457,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.99,0.2053341134669131,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.35835355352831993,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.2725572614578502,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3957435420159658,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3597209019406271,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.1835275347077936,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3582006808142427,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.99,0.36021950925965945,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.26511958453612794,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.34440442426742757,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3406171243919228,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39602742303253297,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.15848674372004046,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3560199604677604,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3917078063094969,0,0,1,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3861275210661307,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38459729447060337,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3884155498178136,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39515305048435195,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3839274637222336,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3901671168664093,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3392669627326184,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3787417256397414,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39760835897201774,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.30237915880703387,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3502569407252681,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4035351798697043,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34480318388884396,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4037824678726929,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.42026009272200937,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2805304795177622,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.328984799142911,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.42215881430485785,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.41474705687813473,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3392669627326184,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4184586431430146,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.34549813959075043,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.2969793853938391,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3708832298921156,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.03590449270489393,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.09462226711816635,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3207790249660278,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33890862093083124,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.33606322906266706,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.38411881664925174,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38421389004228723,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.37321988104003223,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37584614163819746,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,0.8264383868781183,0.39025398331346783,0,0,1,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3803387915983785,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.34859035073296585,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3392669627326184,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.2711795710692815,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3229483359705085,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3961487298219426,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.33606322906266706,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Brute Force (Medusa),Brute Force (Medusa),0.99,0.3229483359705085,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.36691106460340916,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3866824460473985,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.2761309396084497,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39073419182039815,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3873243186270889,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4067063217844262,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3961431237482039,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.2803539397257214,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.34891678197065273,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.37764829860941107,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3454101653068493,0,1,0,Brute Force (Medusa),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.36939104398307765,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39978261268567455,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.3502569407252681,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,0.91,0.37936639068232353,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.35934711416202997,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.39087830081527697,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3824983081607467,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.397387436999969,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3844628516810696,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38462745897286504,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.3281678191281915,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.34870915449748974,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3918097441968995,0,0,1,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.35102065569456375,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.371170003244124,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38970729520793423,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3210290309833546,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.11859271455183784,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.4230967878807701,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.38813212402212793,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.32106949353552927,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3559357873717909,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.03105501521233134,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.275195745532505,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34713789604440626,0,1,0,Brute Force (Hydra),0,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14716030564618043,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.343279231585059,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3445631406329903,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3123710338690196,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38438609350592867,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39458744096784487,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3987936729823289,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),0.99,0.26411961045625054,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.33414048424444265,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.2667332235939976,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.281129636850457,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.3938357727173432,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Hydra),Brute Force (Hydra),1.0,0.34365402965569275,0,1,0,Brute Force (Hydra),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.38761906111813565,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.33452353194253265,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3965402136803268,0,0,1,Benign,0,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.1462100524094666,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3839512465963924,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.37785519392407213,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39515305048435195,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,0.81,0.19581448098397503,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3031435107246286,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39548434467787713,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Unknown/Anomaly,Unknown/Anomaly,1.0,0.14580123630339092,0,1,0,Unknown/Anomaly,1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3835854313613779,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.040241057520701506,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.39045892042930674,0,0,1,Benign,1,1,0,0,0,1,1,1,1
Benign,Benign,1.0,0.34487654280799374,0,1,0,Benign,0,1,0,0,0,1,1,1,1
Brute Force (Medusa),Brute Force (Medusa),1.0,0.3056294382934411,0,1,0,Brute Force (Medusa),1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.30780192719949834,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.13108528550009035,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3338271059602443,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3392669627326184,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3791000720973702,0,1,0,Benign,1,1,0,0,0,1,1,1,1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.3531456408490731,0,1,0,Denial of Service (DoS),0,0,-1,-1,-1,1,1,-1,-1
Denial of Service (DoS),Denial of Service (DoS),1.0,0.30780192719949834,0,1,0,Denial of Service (DoS),1,0,-1,-1,-1,1,1,-1,-1
Benign,Benign,1.0,0.3839512465963924,0,1,0,Benign,1,1,0,0,0,1,1,1,1
